"","drift","bound","ter","sub","alpha","beta","resid_ddm","resid_ab"
"1",0.119087116999333,0.0520372204527684,0.14279523590229,1015841,4.00449701060381,0.112979307473401,0.00445788786886747,0.0057227398640541
"2",0.0982150016989052,0.0571031322380228,0.193289034155501,1030622,36.3130400407529,-7.28604883208842,0.00253716539475834,0.00100947513362872
"3",0.122428692104605,0.0497252982884338,0.151528066920435,1103437,14.1875849347298,-0.763639549277813,0.0025284301035503,0.00365153476331361
"4",0.0805085391267223,0.0786004219134619,0.133144527404206,1144714,6.90941792552636,-0.425032285708918,0.0117869261947403,0.0165841415119438
"5",0.0965194193309052,0.0514308918966827,0.319383622209387,1149809,13.1411636484359,-0.734197176610254,0.0033814091344022,0.00440827090480525
"6",0.0786686475573618,0.069432274088739,0.162137743319843,1171324,12.6757525682547,-0.887004270438374,0.00440488999793961,0.00367196263821799
"7",0.100215832799121,0.0555983111073194,0.314696132813871,1202074,4.34204378729933,-1.27058853420934,0.00406030479124367,0.00754988157955011
"8",0.0322608875902009,0.165198800109512,1.01039503570194,1211330,49.9613091815263,-9.73438706155866,0.0025644578819182,0.00644844769183393
"9",0.0537217355070727,0.0672291030426594,0.205662540848839,1218685,4.2026097946431,-0.774276030871638,0.00874304617568279,0.00993748994761446
"10",0.0938049377941853,0.057426936383173,0.218922593292733,1234928,9.70312022779242,-0.555574666278659,0.00370342548076923,0.00641630454882657
"11",0.09594082048549,0.0582936988885606,0.213420445737542,1236729,16.5089512250689,-0.935100171353652,0.00315629220942744,0.00284849247956777
"12",0.118223568445532,0.0577408145670091,0.15338270958247,1247914,30.5787671373114,-3.36051429652366,0.00833531741489435,0.0231541173507933
"13",0.0561995653976814,0.081497481035016,0.248158108149381,1249722,15.033650774555,-0.653887033539742,0.000977551020408163,0.000776303854875284
"14",0.0752146335196706,0.0667003768101449,0.22804155700128,1278536,10.4312279699235,0.59201759852712,0.00145085964149172,0.0021534534465886
"15",0.100780239427618,0.057196479511317,0.246426246935104,1302848,4.45786043206073,-0.160859490310598,0.00597479453309219,0.00564822233927216
"16",0.10697870088888,0.0444519607474682,0.0723665120334155,1337856,19.2703733395413,1.31230323701203,0.00897407174029733,0.00241569231487316
"17",0.102907948168802,0.0539632367139663,0.109549851629127,1338230,13.9904325491639,-1.24493390023606,0.00356169338841047,0.00340649723447455
"18",0.0635313232749357,0.0812149542454794,0.230338141951464,1358273,15.3131991943741,-1.95512699035754,0.00440443213296399,0.00491140312721778
"19",0.09225850936648,0.061245530530001,0.549538070706093,1358859,11.3631129661955,-0.844723421205298,0.00762837389253909,0.0107314383416231
"20",0.0447730358261313,0.115798720919574,0.10970108882663,1375808,16.2129255977371,-1.96186855325448,0.00194603174603175,0.00368820861678005
"21",0.103026870425862,0.0637158213085162,0.324116336638559,1401829,19.377324767605,-1.50010627065817,0.0075121359223301,0.00182592610048072
"22",0.0614156605271816,0.0800069498202198,0.709766243618094,1402278,13.8406454742894,-0.496634525841346,0.00508848240653831,0.00663080057690987
"23",0.0890296490224983,0.0598874306225861,0.210627661094629,1406218,19.6100616582936,-1.80581234314756,0.00310719036616957,0.0174324955074798
"24",0.0853566883631086,0.0683362675028536,0.174588632337176,1420903,14.0574781339064,-1.05548002389265,0.010396485260771,0.00677040816326531
"25",0.0533324445148313,0.0854147955111551,0.646913320479949,1453427,18.247096065536,-2.47872628463736,0.00123515411443114,0.0280296210764445
"26",0.0577836359320698,0.0973894929675938,0.371520341280428,1470813,16.0446359407555,-0.841019617910126,0.00418927977071006,0.00427826830621302
"27",0.118869483149178,0.0383154206795948,0.324205909453117,1490169,23.3688562429419,-2.66172370354296,0.00781509820581243,0.0278472076361175
"28",0.0865867004809284,0.0560787790274649,0.151587309873396,1501925,5.7594716844188,-0.0559190445197916,0.00199320070511206,0.00148920487629199
"29",0.0736600407183942,0.0642707096182909,0.235446623749986,1522632,20.5766681661758,-0.32859040617159,0.00388452645314897,0.00251447997985394
"30",0.0897877444158885,0.0586320046638059,0.222639518825112,1522727,18.7672696073578,-0.429510234459021,0.00790446647283716,0.00872335798173119
"31",0.0742088745168073,0.0574720925823879,0.304394480628773,1537747,14.3856775327463,1.95560009037371,0.00366823029708978,0.000222406992025145
"32",0.0948554767083802,0.0545219368968882,0.172996382344123,1563770,14.941507741371,-1.55249387438546,0.0010754043268221,0.0147349996499335
"33",0.0750003323300477,0.0645588588749253,0.343447207243175,1565631,13.5620307771349,-1.00297934172646,0.00837995925001717,0.00260605297497768
"34",0.0385963448377679,0.121060384056147,0.53680966140352,1585447,19.3670847952252,-1.80066434702575,0.00127471655328798,0.00433662131519274
"35",0.0851598363153408,0.0593170412858988,0.272722612855263,1592119,15.3605356605171,-0.250174115713868,0.00346109435385051,0.00418359411820153
"36",0.108416947867502,0.0501064455813081,0.161529421161107,1607852,0.19401742384688,0.736676025573499,0.00671871065222866,7.17684211326318e-05
"37",0.0990036767805474,0.0493355995363343,0.263961541628967,1614684,11.4330911662788,-0.595415009150523,0.00289718265427455,0.0059163046907229
"38",0.119998387096099,0.0429782303404036,0.195457137030041,1621875,2.37525926793546,0.278654621815646,0.00302891136228435,0.0020158239143967
"39",0.0736487471061209,0.0593728023313069,0.256790118308416,1644700,5.99034231681186,-0.265270647735939,0.0041733311760355,0.00845610669380698
"40",0.0923588498647609,0.0508927999543741,0.241076507947216,1793481,9.64623610665351,-0.420282144480286,0.00373127773668639,0.00530533468934911
"41",0.0798621314555643,0.0664696650353541,0.315817692261719,1794229,13.3052222160622,-0.503806899838148,0.0102502232091756,0.00873423227490213
"42",0.106554617685303,0.0502839858983328,0.146309336877395,1800251,12.4447073834395,-1.01939014683671,0.0127200613539067,0.0374138641514617
"43",0.0773675063412493,0.0642292806545988,0.129744509007283,1856311,20.8802813745075,-0.67001987928465,0.0029859410430839,0.00286746031746032
"44",0.0736156756237338,0.0742565616375085,0.639501535463181,1879145,30.3059592566898,-2.72148719991069,0.0145372716825697,0.0128612244897959
"45",0.0580288218865719,0.086361271762783,0.308750329499725,1901718,23.570250162911,-1.54117665025904,0.00392256235827664,0.00689909297052154
"46",0.0973504945495976,0.0485685108614343,0.250992464435178,1903812,10.6680079181987,-0.463271595218142,0.00379043412846708,0.0126927370234657
"47",0.0802136807289842,0.0685777048239756,0.311079483683292,1915475,11.4512403796502,-0.989651153626348,0.0167201814058957,0.00269172335601907
"48",0.0511501820807427,0.0749045691936394,0.274564519613605,1928077,28.4445884992216,-0.915852822811889,0.0107020408163265,0.00143015873015873
"49",0.073049924718426,0.055359140569872,0.312281228797932,1928497,11.293984159646,-0.720655645432954,0.00239367603550296,0.00341646634615385
"50",0.0619785515804621,0.0673524239498137,0.298874459153268,1942465,17.1651012432768,-1.50246136887029,0.0119209725052082,0.00688159611730501
"51",0.0987283637734419,0.0515822486876685,0.112252576205085,1945798,5.50126218311962,-0.230066395212854,0.00605078298209993,0.00641835185420563
"52",0.0957476833866745,0.0486137041921964,0.265224709179405,1948311,7.3384059073174,-0.556348939134792,0.00371625369822485,0.0130825859837378
"53",0.0623525846778871,0.0897768953565541,0.457887559414962,1994948,13.4164412810298,-1.09415530844609,0.00571417233560091,0.00425532879818594
"54",0.0634055955215364,0.0680328948659529,0.185794095616207,2027302,9.28080888258067,-1.03735906798379,0.00488482811734229,0.0099278862984067
"55",0.0279561028933159,0.158338937604522,0.18183892062637,2033735,22.5030318108878,-4.41365757147758,0.0060079974112426,0.000394092085798817
"56",0.0587498938472673,0.0840490833874898,1.21271770154352,2038127,15.4467474818812,-1.168979466761,0.00347342368319877,0.001972438485198
"57",0.0604806049790883,0.100989685121723,0.216432824402162,2039965,19.7729674130312,-3.82197495185638,0.00302946361118106,0.00551738742244912
"58",0.0677754795578515,0.0631223731590976,0.971139930002053,2056221,7.96379182346587,-1.10362297351605,0.0076986014994233,0.0102232265475117
"59",0.0681390549662009,0.0854469761026038,0.0629898226004669,2063202,16.3868084027069,-1.63259113996426,0.00348333333333333,0.00177823129251701
"60",0.0635678975786744,0.0827621099574271,0.29946695437917,2067867,14.6714149237105,-0.432306087540823,0.00600453514739229,0.00383253968253968
"61",0.14003781255524,0.0436353539525688,0.11717357299716,2088788,8.58692714333656,-0.457524464028098,0.00533870561571393,0.00614260204666644
"62",0.121129108550448,0.0544665132525689,0.166021095698646,2092376,10.6838959690329,-1.17549273440401,0.0111985760399258,0.0185695153499333
"63",0.0825704888044918,0.0578041765721724,0.171440186010105,2103405,17.7172568387703,-1.94872405540909,0.00652687074829932,0.00147471655328798
"64",0.100480739276785,0.057376537002228,0.260755855243687,2164880,67.6239024275794,-4.58629043400262,0.00151788839879577,0.00645102569488203
"65",0.106325176568404,0.0419689944876884,0.22623182903443,2174178,21.3057965220041,0.188938944595473,0.00454689724380966,0.00303355970967817
"66",0.0692156361563856,0.072901992503589,0.259543723490255,2176369,3.12970997692152,-0.170801566767528,0.000787069893088528,0.000777225796172727
"67",0.0370226894406595,0.134034119068133,0.412894912549654,2181955,16.009699773999,-4.89764202887301,0.00369751919531378,0.000287171229220215
"68",0.0817862736992538,0.0539076355825409,0.258263024297129,2187389,11.2664776249656,-0.690548659799164,0.010086496133254,0.00355645449137418
"69",0.13309611366189,0.0442020266951041,0.254048139241003,2233597,7.38152710775575,-0.46116322719602,0.00651899330756904,0.017089379715356
"70",0.119983936291932,0.0503415335858071,0.156516632660858,2237243,4.64934546589641,-0.0972573696288218,0.00530794184228337,0.00498646119633396
"71",0.0584477717262172,0.0693289887916967,0.200425347961739,2289793,15.6777246715327,-1.52283101088521,0.00290601881024061,0.00609652500641788
"72",0.0822360791409726,0.0554042757105252,0.177800987939995,2332563,10.5060797545989,-0.122722374357988,0.00418027615326749,0.00477759712684122
"73",0.0909732330966253,0.0550298966408537,0.295437766723893,2361280,14.4367500546059,-1.69489168366236,0.00995227426544377,0.00597668557025835
"74",0.0653898343289368,0.0710415454746356,0.485792535096151,2373859,17.6029374593932,-0.762532684892975,0.001643849728715,0.0060265332753371
"75",0.0947355577897158,0.0540699629906575,0.331122388014816,2389578,17.6560127569823,-1.19071344882191,0.00317492603550296,0.00328737518491124
"76",0.0744860213230537,0.0700889185011353,0.352834579347955,2390537,10.0261543368075,-0.615932881254028,0.00798696861155623,0.00163222264115374
"77",0.088322388401443,0.0449934581067527,0.134559308882204,2418629,6.15916651215163,-0.25398927518118,0.00933996763766566,0.00142613493282831
"78",0.0956605925012264,0.0509146676523638,0.193708472409542,2499786,9.46799694421103,-0.710966982769566,0.0188182203789236,0.0114606692148276
"79",0.0721994883616457,0.0653733700826604,0.302242192642142,2502033,7.01610330248302,0.263425423301783,0.00288435455086258,0.00228387864369449
"80",0.126655594364986,0.0568626757607048,0.217055662365055,2509024,5.82842961798171,0.339151869913331,0.011626987795858,0.0264536315828602
"81",0.114337409169485,0.0441540486114374,0.242078769344321,2544705,4.01637782091551,-0.347057258491836,0.000329684711481261,0.0091935752528757
"82",0.119409649078776,0.0471435795247651,0.263722942468094,2582107,11.0253376805342,-0.513919212882974,0.00426381012392355,0.00640365002683843
"83",0.096155858869369,0.0509591975051874,0.230282552922403,2611945,1.65429913440803,-0.403635123068453,0.00560575536274353,0.000161280066908287
"84",0.0623453527463786,0.0782898876145624,0.352706928358799,2683876,10.557372234462,-0.724049048823414,0.0015146338014893,0.00719707323970214
"85",0.0957528234597648,0.0636423594423001,0.120190425276922,2707225,8.32592500986136,-0.659418692587488,0.00595181405895692,0.00531417233560091
"86",0.0582905857442579,0.0728745897034742,0.259817024355799,2708830,7.72673705566854,-0.998183694411581,0.0103509011247266,0.00142074829933973
"87",0.0612947073971397,0.0970368170221664,0.317127963339439,2719197,14.6936410411429,-0.36296699196262,0.00491417233560091,0.00222324263038549
"88",0.0712643921226142,0.0672824750049636,0.689689257629677,2742997,9.58028876167744,-0.592523181678356,0.00282117787031529,0.00593896099942512
"89",0.0492552871841013,0.0810973736435968,0.321676537641821,2783450,13.3398862553877,-2.2813209306604,0.00321609977324263,0.00121848072563358
"90",0.104128029061895,0.0543400489308639,0.312226965882969,2788953,16.5020266374768,-1.10827980744444,0.00481682230029586,0.00582643768491124
"91",0.105676852831988,0.0497722334547707,0.0823891789241046,2826640,5.15738439979039,-0.155270403794872,0.0133050983265035,0.0113163570202447
"92",0.0898725080365903,0.0674882531659434,0.168733274466476,2864898,16.8607495885772,-0.45516925142037,0.0116955782312925,0.00519002267573696
"93",0.108424582072963,0.0522360521567142,0.213606080032358,2871904,11.6783830916682,-0.531977741390082,0.00242462397838877,0.014756301366727
"94",0.0480194482879499,0.0901198538959349,0.605709044443865,2898071,16.5895356448909,-1.26226974252603,0.00944041235207101,0.00322542991863905
"95",0.0817092089043578,0.0686134373725816,0.391894658536042,2911717,16.905646531193,-2.17399235032449,0.0132235291372027,0.0216238418632874
"96",0.102200824703547,0.0541276759067668,0.14669145971649,2918205,11.9132674490696,-0.786039786507983,0.00620567294704792,0.00568450813854994
"97",0.0758890189494936,0.0598850970306919,0.286771315434708,2960275,5.7709657342525,-0.396941666235498,0.00248768932763892,0.0108675795748159
"98",0.108987636925641,0.0469144780971916,0.140791109106754,2974545,8.9039239000529,-0.263861559799313,0.00366858327834857,0.0166438872655293
"99",0.0615634190080065,0.078927461362014,0.413859273431937,3023875,12.9028393955379,-1.53349240958511,0.00473407451923077,0.00513140255177515
"100",0.044461358086489,0.0950394993718547,0.198599262415613,3024544,7.86888921189253,0.0472910329613194,0.0225080698701953,0.00200979735356044
"101",0.102805666597301,0.0562823082117122,0.273728286457485,3067904,3.5531451244002,0.0150538151849798,0.0122630824704142,0.00676150784028669
"102",0.0609472517687099,0.0838836094859397,0.299402473013971,3087418,17.8566876152683,-1.51414007741696,0.00285040680473373,0.00419632951183432
"103",0.0732453283726864,0.067911888342174,0.324055776916823,3103518,15.9423061714405,-0.212824177198327,0.00542212968471148,0.00866460440214159
"104",0.0586391615076361,0.0562243535822825,0.302584816747711,3115717,4.58993494138882,-0.131954195899753,0.00794573801036503,0.00779561915684473
"105",0.0675366269786053,0.0624579990266614,0.307506557519767,3134127,15.214294071369,-0.133720975019907,0.0101592225452714,0.00360168036446052
"106",0.0981117121013145,0.0473153881529062,0.314356852478266,3169117,5.66041085436133,-0.249384072317503,0.00860085910077319,0.00821306746643416
"107",0.0977752123434234,0.0528448695214493,0.179226665796904,3176276,10.7381447172398,-1.33045835029081,0.00344259369422963,0.00477013682332945
"108",0.0704140482453623,0.0710490858700839,0.363397951095762,3215914,12.3840071167025,-1.54171256018518,0.000584693573865067,0.0225853345848309
"109",0.0592276691026929,0.0990371373038355,0.767340870053641,3229033,24.8327452411964,-0.625577864269956,0.009118820861678,0.00135022675736961
"110",0.115029812893982,0.0503004855754451,0.106529484413584,3238744,6.78648539476587,0.0948584040764393,0.00307777777777778,0.0181729015419701
"111",0.07628288828673,0.0461291190454187,0.264505898286998,3240562,8.74727829383603,-0.746369342285722,0.00203205898668639,0.00919517381657805
"112",0.0851414059470323,0.0540295185220162,0.0585247367537911,3246493,5.54449832961802,-0.415627714101625,0.0134862811791383,0.00316689247167533
"113",0.0991086477687792,0.0418938478252231,0.261917386209862,3282928,19.9701700477387,-1.01694280597609,0.00856807356510876,0.0190531388683432
"114",0.0734781849258542,0.0683344418559985,0.423977549543745,3289732,14.5542635354727,-0.499294400228325,0.00884875283446712,0.00734818594104308
"115",0.081126939706452,0.0601043243296241,0.258210634563945,3299290,7.7653686996784,-0.673522071889577,0.00730561205621302,0.00457528198965497
"116",0.0493444884032336,0.0862016420879917,0.1866338421283,3306482,5.59579314233254,0.696222986201037,0.00583560358050411,0.0916168592523465
"117",0.114970460405878,0.0447098056799609,0.0289109064025439,3314937,0.284166743396216,1.54292101147094,0.00613023969231474,0.000201572184782731
"118",0.0688165612735581,0.0650107153753901,0.153239100758204,3315400,21.7583356500832,-0.979233742597735,0.00632834467120181,0.00626802721088435
"119",0.0896780584281612,0.0543879189947106,0.284059772869779,3375908,14.8297428988831,0.478195492509466,0.00689677705430699,0.00495554155289505
"120",0.085538785032519,0.0650166252571896,0.304382773325109,3412057,9.48535851117433,-0.812407678093331,0.0105250566607907,0.00518314599024748
"121",0.103145626313712,0.0550111886257585,0.405836047021112,3428201,2.18636850482282,-0.492937856072597,0.00453101886094674,0.00147039108733811
"122",0.0968878804782117,0.0455909515553582,0.221351007079846,3439468,19.6044960338622,2.76934496611357,0.0038035086908284,9.61538461738462e-05
"123",0.108595427159886,0.0621228110715386,0.186696357904447,3439988,12.9090467590499,-0.10198702888075,0.00407336353550296,0.00805600499260355
"124",0.125076514724713,0.0488752992789034,0.063265477854057,3445623,10.5576925628334,-0.715486459450916,0.00503127260846227,0.00314978179188379
"125",0.0922750744092252,0.0502308597043581,0.240647444774956,3456567,3.93156170545225,0.0461235853479977,0.00704649354321802,0.0109997281648158
"126",0.109819623227446,0.0510418590274016,0.312779076158947,3460030,10.6842070311985,-1.29578377763407,0.00374595506656805,0.0100255408653946
"127",0.0456362439634648,0.0931510515382288,0.341396116671762,3482727,28.2829433952805,-1.12773536698038,0.0122146588387574,0.00112795857988166
"128",0.0911906032738469,0.0563257072142775,0.253605514078929,3493358,12.163892294866,-0.954174736059091,0.00172466101892693,0.00693050012836772
"129",0.169610525206219,0.0424945955493191,0.0826791926095328,3515902,14.2513065234202,-0.935134344598384,0.00538928721000405,0.0164654372397383
"130",0.0946334886723009,0.0524795720417252,0.221966050110275,3526461,17.1362673421719,-1.07150461661463,0.00119406434911243,0.00662768121301775
"131",0.0679303935478465,0.0836314732406205,0.308907437348093,3529878,20.2445835860789,-1.78727284119118,0.000821066367528217,0.00722579611272636
"132",0.0791102688437767,0.0612178976325574,0.037881164975464,3541209,6.31762080582329,-0.0945094318497116,0.0105831638313609,0.00368042714498041
"133",0.120024240416048,0.0547644242249912,0.234094066363313,3544214,20.512349095576,-0.876437150071429,0.00786937977189179,0.00638926854557451
"134",0.0951462316063435,0.0614066059726525,0.265469607541929,3551698,13.5180647154525,-1.10929661129749,0.00532142121288432,0.00610997916714361
"135",0.0973284249494316,0.0484773315710739,0.208946848089915,3563729,4.35866768337688,-0.145578044212805,0.00333085323138207,0.0106525720565405
"136",0.144786017720271,0.0507506646932479,0.122141661343546,3585574,9.44410722099132,-0.464311438829361,0.00617511045992537,0.011299762285672
"137",0.0851861369586784,0.0622949421531271,0.219619621548894,3606020,9.77188946765088,-0.666974685835977,0.00502286598801439,0.00932868911759901
"138",0.0738318322433593,0.0758706636383924,0.285515841912478,3614094,28.6932744869646,-1.96361182242099,0.00606924926035503,0.00631321653106509
"139",0.0962947031253102,0.0575789387914692,0.186753188031008,3673924,5.88969230721513,-0.393543556482437,0.00339797894933371,0.0050325552195117
"140",0.0719175227869907,0.0637501110413527,0.123895673633279,3678824,16.7154945333619,-0.752633235792,0.0068913257480369,0.00382248574895263
"141",0.094351891315733,0.0493385018597097,0.0869481670044617,3682043,8.44504977566112,-0.445290834514454,0.00193184096106858,0.00587269064352922
"142",0.120203107164889,0.0371111820726067,0.0599704418132367,3706366,11.9032794096927,-0.853549990409983,0.00536161704881657,0.00408780972633136
"143",0.0621056914030469,0.0674343420222482,0.00799962039208974,3714015,14.0236525476861,-0.161383460879935,0.0151167555687828,0.00691547812550079
"144",0.070450047163817,0.0553692811998333,0.291055133947273,3714249,16.7326518127785,-0.253036711053345,0.000578117913832199,0.00163344671201814
"145",0.0781833130861944,0.0710040809577234,0.479233943638269,3736552,30.9986054128914,-2.18036716571415,0.00897120181405896,0.0171835600907029
"146",0.107085075757294,0.0659031217120695,0.288239389669336,3746623,19.4563060509307,-1.49528199291575,0.00897432045118343,0.0035376987795858
"147",0.0551858156551533,0.0984938182290065,0.207833553044479,3749214,44.3398837631178,-0.26419529900748,0.00708968253968254,0.00164705215419501
"148",0.127011808595831,0.0432806658527101,0.260156283819473,3756941,14.3595082631837,-0.961254335074989,0.00498774963017751,0.0156752727440828
"149",0.082457952184317,0.0605179800819361,0.182676930918774,3757159,13.4295723702217,-1.04839433673024,0.00344339404585799,0.00889168823964497
"150",0.120472625059457,0.051886816147862,0.0474814043205829,3777686,5.10295430730217,-0.396763000885834,0.00155556582840237,0.00592905861688391
"151",0.108186392707175,0.053618203548147,0.169311547894147,3809082,6.41587444717314,-0.279289381578458,0.00327176870748299,0.0117715400453715
"152",0.0841852310204335,0.0522027147800438,0.224979415097237,3810457,11.3539810036983,-0.738048354231798,0.00402222934456629,0.00234392527643598
"153",0.0679573725606964,0.0836593679077497,0.212382673064871,3818385,19.6749333453091,-1.6919620153515,0.00437466451959206,0.00455436532941259
"154",0.0820660866960822,0.0581135065944003,0.266854618942036,3818457,12.7222569172938,-0.663733940042896,0.00657116366383554,0.00480185893180101
"155",0.128788137319753,0.0436506545995261,0.207645900136157,3829830,7.46971037060569,-0.341355556284405,0.00232373456499199,0.0220118531435774
"156",0.123766288277314,0.0498317655447247,0.323112557613786,3851531,8.37293165475935,-0.994871241665784,0.00464254345414201,0.00853665865385616
"157",0.0736138929568017,0.0687982346270382,0.390069965743957,3855628,11.4125041128367,-1.84926825171257,0.00209199747952111,0.00428551424772706
"158",0.114742059972954,0.0482340077190845,0.095476996024211,3860953,12.0126315994916,-1.03131811226041,0.00155660076184432,0.00595911150148929
"159",0.102207408936397,0.0449420188502857,0.473579484912435,3864799,12.8298367055234,-0.646666876715711,0.0124170370939868,0.00721144782731643
"160",0.112208283578923,0.0550274361912309,0.279324809706031,3868918,18.7705729094018,-0.577920339601213,0.0136621671597633,0.00521796412721894
"161",0.0723784008183667,0.0700991554399805,0.484360730103853,3871360,10.0050064775911,-1.42575387296796,0.00638503401360544,0.00138299319728891
"162",0.121932190340917,0.0404094961324204,0.209184945649503,3887259,12.6520032203332,-0.787265277904959,0.00761147618429501,0.00939893579780158
"163",0.0901471080144375,0.0742105245651754,0.2094095755588,3916200,4.8338570098407,-0.4847470721327,0.00311020710059172,0.00261787610950746
"164",0.0844703671140581,0.0711747935042478,0.277727887762609,3916717,6.58453266211865,-0.377004153970373,0.00645829994734553,0.00220587802937915
"165",0.0844503101000802,0.0462530896284959,0.339678425761797,3920982,6.75716554472326,-0.18477891366732,0.00105747478555943,0.00888831624095751
